,is_phishing,is_safe,suspicious_words_subject,suspicious_words_body,sender_nums_count,sender_domain_num_count,sender_domain_length,urls_count,protocol,contains_ip,url_length,TLD_alpha,subdomain_level,slash_count,dots_count,hyphens_count,has_non_latin
44624,0.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44625,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44626,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,45.0,1.0,1.0,5.0,3.0,0.0,0.0
44627,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44628,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44629,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44630,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44631,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44632,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44633,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,47.0,1.0,1.0,5.0,3.0,0.0,0.0
44634,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44635,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,50.0,1.0,1.0,5.0,3.0,0.0,0.0
44636,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,54.0,1.0,0.0,6.0,2.0,0.0,0.0
44637,0.0,1.0,1.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,29.0,1.0,1.0,3.0,2.0,0.0,0.0
44638,0.0,1.0,0.0,4.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44639,0.0,1.0,1.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44640,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44641,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,44.0,1.0,1.0,6.0,2.0,0.0,0.0
44642,0.0,1.0,1.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44643,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44644,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44645,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44646,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44647,0.0,1.0,3.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44648,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,178.0,1.0,1.0,3.0,5.0,2.0,0.0
44649,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44650,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,44.0,1.0,1.0,5.0,3.0,0.0,0.0
44651,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44652,0.0,1.0,1.0,4.0,0.0,0.0,18.0,3.0,0.0,0.0,89.0,1.0,1.0,6.0,4.0,1.0,0.0
44653,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44654,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44655,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,45.0,1.0,1.0,5.0,2.0,0.0,0.0
44656,0.0,1.0,0.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,37.0,1.0,1.0,4.0,2.0,0.0,0.0
44657,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44658,0.0,1.0,1.0,4.0,0.0,0.0,18.0,3.0,0.0,0.0,28.0,1.0,1.0,3.0,2.0,0.0,0.0
44659,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,45.0,1.0,1.0,5.0,2.0,0.0,0.0
44660,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44661,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,45.0,1.0,1.0,5.0,2.0,0.0,0.0
44662,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,44.0,1.0,1.0,5.0,2.0,0.0,0.0
44663,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,28.0,1.0,1.0,3.0,2.0,0.0,0.0
44664,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,21.0,1.0,1.0,3.0,2.0,0.0,0.0
44665,0.0,1.0,0.0,2.0,0.0,0.0,18.0,2.0,0.0,0.0,56.0,1.0,0.0,6.0,2.0,0.0,0.0
44666,0.0,1.0,0.0,4.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44667,0.0,1.0,1.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44668,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,53.0,1.0,1.0,6.0,3.0,0.0,0.0
44669,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44670,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44671,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44672,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44673,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44674,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44675,0.0,1.0,1.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,38.0,1.0,1.0,5.0,2.0,0.0,0.0
44676,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,46.0,1.0,1.0,4.0,3.0,0.0,0.0
44677,0.0,1.0,0.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,69.0,1.0,0.0,6.0,2.0,0.0,0.0
44678,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,47.0,1.0,1.0,4.0,3.0,0.0,0.0
44679,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,49.0,1.0,1.0,4.0,3.0,0.0,0.0
44680,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,78.0,1.0,1.0,6.0,3.0,0.0,0.0
44681,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,43.0,1.0,1.0,5.0,2.0,0.0,0.0
44682,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44683,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44684,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44685,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44686,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44687,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44688,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44689,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,60.0,1.0,1.0,6.0,3.0,0.0,0.0
44690,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44691,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44692,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44693,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44694,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44695,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44696,0.0,1.0,2.0,3.0,0.0,0.0,18.0,2.0,0.0,0.0,48.0,1.0,1.0,4.0,3.0,0.0,0.0
44697,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44698,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,60.0,1.0,1.0,5.0,3.0,0.0,0.0
44699,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44700,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,123.0,1.0,1.0,6.0,2.0,2.0,0.0
44701,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44702,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44703,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44704,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,54.0,1.0,1.0,6.0,2.0,1.0,0.0
44705,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44707,0.0,1.0,0.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,42.0,1.0,1.0,5.0,2.0,0.0,0.0
44708,0.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,37.0,1.0,1.0,4.0,2.0,0.0,0.0
44709,0.0,1.0,1.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,62.0,1.0,1.0,3.0,4.0,1.0,0.0
44710,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,60.0,1.0,0.0,6.0,2.0,0.0,0.0
44711,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,66.0,1.0,0.0,6.0,2.0,0.0,0.0
44712,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,32.0,1.0,1.0,4.0,2.0,0.0,0.0
44713,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44714,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44715,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44716,0.0,1.0,1.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,56.0,1.0,1.0,5.0,3.0,0.0,0.0
44717,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44718,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,53.0,1.0,1.0,4.0,3.0,0.0,0.0
44719,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44720,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44721,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44722,0.0,1.0,1.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44723,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44725,0.0,1.0,1.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44726,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44727,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44728,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44729,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44730,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44731,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44732,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44733,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,39.0,1.0,2.0,3.0,4.0,0.0,0.0
44734,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,0.0,0.0
44735,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44736,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44737,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,49.0,1.0,1.0,4.0,3.0,0.0,0.0
44738,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44739,0.0,1.0,2.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44740,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44741,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44742,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44743,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44744,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44745,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44746,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,30.0,1.0,1.0,2.0,2.0,0.0,0.0
44747,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44748,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44749,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44750,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44751,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,27.0,1.0,0.0,4.0,1.0,0.0,0.0
44752,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44753,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,57.0,1.0,1.0,4.0,3.0,0.0,0.0
44754,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44755,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44756,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44757,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44758,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44759,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44760,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44761,0.0,1.0,1.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,36.0,1.0,1.0,4.0,2.0,0.0,0.0
44762,0.0,1.0,0.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44763,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44764,0.0,1.0,1.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,45.0,1.0,1.0,4.0,3.0,0.0,0.0
44765,0.0,1.0,1.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44766,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,48.0,1.0,1.0,4.0,3.0,0.0,0.0
44767,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,59.0,1.0,1.0,4.0,3.0,0.0,0.0
44768,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44769,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44770,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,45.0,1.0,1.0,5.0,2.0,0.0,0.0
44771,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44772,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44773,0.0,1.0,0.0,2.0,0.0,0.0,18.0,2.0,0.0,0.0,44.0,1.0,1.0,3.0,2.0,0.0,0.0
44774,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,22.0,1.0,1.0,2.0,2.0,0.0,0.0
44775,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,72.0,1.0,0.0,6.0,2.0,0.0,0.0
44776,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,83.0,1.0,0.0,6.0,2.0,0.0,0.0
44777,0.0,1.0,0.0,2.0,0.0,0.0,18.0,2.0,0.0,0.0,38.0,1.0,0.0,4.0,2.0,0.0,0.0
44778,0.0,1.0,0.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,38.0,1.0,0.0,4.0,2.0,0.0,0.0
44779,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,19.0,1.0,0.0,2.0,1.0,0.0,0.0
44781,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44782,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44783,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44784,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,48.0,1.0,1.0,5.0,2.0,1.0,0.0
44785,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44786,0.0,1.0,2.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44787,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44790,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44791,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44792,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44793,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44795,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44796,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44797,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,106.0,1.0,1.0,4.0,3.0,2.0,0.0
44798,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44799,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44802,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44803,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44804,0.0,1.0,0.0,3.0,0.0,0.0,18.0,2.0,0.0,0.0,36.0,1.0,1.0,4.0,2.0,0.0,0.0
44805,0.0,1.0,1.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44806,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44807,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44808,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44809,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44810,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44811,0.0,1.0,0.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44812,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44813,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44814,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44815,0.0,1.0,0.0,4.0,0.0,0.0,18.0,1.0,0.0,0.0,36.0,1.0,1.0,4.0,2.0,0.0,0.0
44816,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,45.0,1.0,1.0,5.0,2.0,0.0,0.0
44817,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44818,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,43.0,1.0,1.0,5.0,2.0,0.0,0.0
44819,0.0,1.0,0.0,8.0,0.0,0.0,18.0,3.0,0.0,0.0,49.0,1.0,1.0,5.0,2.0,0.0,0.0
44820,0.0,1.0,0.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,36.0,1.0,1.0,4.0,2.0,0.0,0.0
44821,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,31.0,1.0,0.0,3.0,1.0,0.0,0.0
44822,0.0,1.0,0.0,2.0,0.0,0.0,18.0,2.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,0.0,0.0
44823,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
44824,0.0,1.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,0.0,0.0
44825,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,51.0,1.0,1.0,5.0,3.0,0.0,0.0
44826,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,47.0,1.0,1.0,5.0,2.0,1.0,0.0
